AuthorID,Author,Date,Content,Attachments,Reactions
"1278564815102808175","Alura","2024-09-06T13:04:32.7380000-03:00","Novo projeto recebido!","","⭐ (13)"
"1278564815102808175","Alura","2024-09-06T13:10:11.1680000-03:00","Novo projeto recebido!","","⭐ (75)"
"1278564815102808175","Alura","2024-09-06T13:17:04.9960000-03:00","Novo projeto recebido!","","⭐ (11)"
"1278564815102808175","Alura","2024-09-06T13:21:37.3250000-03:00","Novo projeto recebido!","","⭐ (21)"
"1278564815102808175","Alura","2024-09-06T13:24:27.6350000-03:00","Novo projeto recebido!","","⭐ (11)"
"1278564815102808175","Alura","2024-09-06T13:29:37.9530000-03:00","Novo projeto recebido!","","⭐ (12)"
"1278564815102808175","Alura","2024-09-06T13:38:37.4380000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T13:43:17.4140000-03:00","Novo projeto recebido!","","⭐ (21)"
"1278564815102808175","Alura","2024-09-06T13:48:57.5650000-03:00","Novo projeto recebido!","","⭐ (13)"
"1278564815102808175","Alura","2024-09-06T13:49:29.6480000-03:00","Novo projeto recebido!","","⭐ (13)"
"1278564815102808175","Alura","2024-09-06T13:53:31.5710000-03:00","Novo projeto recebido!","","⭐ (19)"
"1278564815102808175","Alura","2024-09-06T13:55:01.2560000-03:00","Novo projeto recebido!","","⭐ (11)"
"1278564815102808175","Alura","2024-09-06T14:00:25.3190000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T14:01:04.1190000-03:00","Novo projeto recebido!","","⭐ (15)"
"1278564815102808175","Alura","2024-09-06T14:02:01.1530000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T14:02:32.5870000-03:00","Novo projeto recebido!","","⭐ (39)"
"1278564815102808175","Alura","2024-09-06T14:03:00.7290000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T14:08:53.9880000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T14:09:31.1990000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T14:10:48.4360000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T14:11:35.3170000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T14:12:52.5720000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T14:13:43.8970000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T14:14:26.9650000-03:00","Novo projeto recebido!","","⭐ (11)"
"1278564815102808175","Alura","2024-09-06T14:16:55.7430000-03:00","Novo projeto recebido!","","⭐ (12)"
"1278564815102808175","Alura","2024-09-06T14:19:45.7980000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T14:21:55.9620000-03:00","Novo projeto recebido!","","⭐ (14)"
"1278564815102808175","Alura","2024-09-06T14:27:26.8760000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T14:31:24.5130000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T14:32:10.9400000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T14:33:07.1940000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T14:36:32.9730000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T14:37:23.9800000-03:00","Novo projeto recebido!","","⭐ (119)"
"1278564815102808175","Alura","2024-09-06T14:37:50.6690000-03:00","Novo projeto recebido!","","⭐ (14)"
"1278564815102808175","Alura","2024-09-06T14:38:42.2110000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T14:39:16.4420000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T14:40:54.3090000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T14:45:27.9790000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T14:46:03.0820000-03:00","Novo projeto recebido!","","⭐ (106)"
"1278564815102808175","Alura","2024-09-06T14:47:33.2880000-03:00","Novo projeto recebido!","","⭐ (22)"
"1278564815102808175","Alura","2024-09-06T14:47:45.8910000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T14:48:45.8160000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T14:52:07.7500000-03:00","Novo projeto recebido!","","⭐ (22)"
"1278564815102808175","Alura","2024-09-06T14:52:35.7070000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T14:54:46.5430000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T14:54:53.7390000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T14:59:17.9600000-03:00","Novo projeto recebido!","","⭐ (20)"
"1278564815102808175","Alura","2024-09-06T14:59:37.2290000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:00:47.5980000-03:00","Novo projeto recebido!","","⭐ (66)"
"1278564815102808175","Alura","2024-09-06T15:01:52.4850000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T15:02:24.6300000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T15:03:18.5740000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:05:02.3760000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:05:50.0630000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:07:48.2470000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:09:58.7730000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:10:12.8670000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:10:21.5240000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:12:48.3080000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:13:38.7750000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:13:56.6650000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:14:06.2480000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:14:59.7320000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:16:44.8330000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T15:16:50.5890000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T15:19:15.6450000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T15:20:23.1610000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T15:22:22.8310000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T15:24:12.3090000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T15:26:43.3110000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:27:10.7920000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:30:44.8200000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:32:16.3920000-03:00","Novo projeto recebido!","","⭐ (14)"
"1278564815102808175","Alura","2024-09-06T15:32:23.5640000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:33:15.7140000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:35:08.5380000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:37:23.9610000-03:00","Novo projeto recebido!","","⭐ (4)"
"1278564815102808175","Alura","2024-09-06T15:37:25.5770000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:38:38.3540000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:41:42.5460000-03:00","Novo projeto recebido!","","⭐ (13)"
"1278564815102808175","Alura","2024-09-06T15:41:49.4710000-03:00","Novo projeto recebido!","","⭐ (33)"
"1278564815102808175","Alura","2024-09-06T15:41:56.2260000-03:00","Novo projeto recebido!","","⭐ (25)"
"1278564815102808175","Alura","2024-09-06T15:44:06.4030000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:44:22.4600000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:45:03.2330000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:49:10.2440000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:49:27.6930000-03:00","Novo projeto recebido!","","⭐ (18)"
"1278564815102808175","Alura","2024-09-06T15:49:43.5230000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T15:51:17.7190000-03:00","Novo projeto recebido!","","⭐ (5)"
"1278564815102808175","Alura","2024-09-06T15:51:28.0000000-03:00","Novo projeto recebido!","","⭐ (33)"
"1278564815102808175","Alura","2024-09-06T15:51:32.5210000-03:00","Novo projeto recebido!","","⭐ (39)"
"1278564815102808175","Alura","2024-09-06T15:54:46.4320000-03:00","Novo projeto recebido!","","⭐ (35)"
"1278564815102808175","Alura","2024-09-06T16:00:19.0770000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T16:01:54.5710000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T16:02:53.5260000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T16:06:30.8530000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T16:06:32.3230000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T16:08:47.9890000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T16:10:28.4640000-03:00","Novo projeto recebido!","","⭐ (11)"
"1278564815102808175","Alura","2024-09-06T16:10:55.4390000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T16:15:56.6460000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T16:24:53.3150000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T16:25:58.2680000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T16:26:10.6720000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T16:27:13.3650000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T16:28:29.5490000-03:00","Novo projeto recebido!","","⭐ (17)"
"1278564815102808175","Alura","2024-09-06T16:31:47.9830000-03:00","Novo projeto recebido!","","⭐ (16)"
"1278564815102808175","Alura","2024-09-06T16:32:01.7530000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T16:34:39.9430000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T16:37:05.0180000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T16:38:54.3880000-03:00","Novo projeto recebido!","","⭐ (18)"
"1278564815102808175","Alura","2024-09-06T16:39:10.6180000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T16:41:47.1500000-03:00","Novo projeto recebido!","","⭐ (56)"
"1278564815102808175","Alura","2024-09-06T16:43:26.5840000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T16:46:08.8130000-03:00","Novo projeto recebido!","","⭐ (16)"
"1278564815102808175","Alura","2024-09-06T16:46:23.6230000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T16:48:46.9590000-03:00","Novo projeto recebido!","","⭐ (16)"
"1278564815102808175","Alura","2024-09-06T16:48:53.3290000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T16:49:12.0310000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T16:50:01.1050000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T16:50:51.5420000-03:00","Novo projeto recebido!","","⭐ (92)"
"1278564815102808175","Alura","2024-09-06T16:52:10.9900000-03:00","Novo projeto recebido!","","⭐ (38)"
"1278564815102808175","Alura","2024-09-06T16:55:04.0050000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T16:56:22.3840000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T16:57:13.0090000-03:00","Novo projeto recebido!","","⭐ (48)"
"1278564815102808175","Alura","2024-09-06T16:57:44.5510000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T16:58:50.4220000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T16:59:09.5930000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:02:29.1200000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:03:23.6140000-03:00","Novo projeto recebido!","","⭐ (18)"
"1278564815102808175","Alura","2024-09-06T17:04:46.2630000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:05:45.9940000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T17:05:47.5430000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:06:51.6630000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T17:08:51.3000000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T17:08:56.3700000-03:00","Novo projeto recebido!","","⭐ (78)"
"1278564815102808175","Alura","2024-09-06T17:09:10.8820000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T17:16:43.1840000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T17:17:24.0290000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T17:19:51.4960000-03:00","Novo projeto recebido!","","⭐ (82)"
"1278564815102808175","Alura","2024-09-06T17:20:04.8130000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T17:26:48.3640000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:27:12.2930000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T17:28:49.7090000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:29:56.8650000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:31:41.0820000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:32:49.4280000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T17:35:01.7740000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:36:39.8520000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T17:37:07.5320000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:37:51.8990000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T17:38:58.2540000-03:00","Novo projeto recebido!","","⭐ (56)"
"1278564815102808175","Alura","2024-09-06T17:40:18.8220000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T17:40:26.9680000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:43:36.0380000-03:00","Novo projeto recebido!","","⭐ (22)"
"1278564815102808175","Alura","2024-09-06T17:44:36.2130000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:46:41.9310000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:47:03.3660000-03:00","Novo projeto recebido!","","⭐ (20)"
"1278564815102808175","Alura","2024-09-06T17:49:32.9300000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T17:51:01.1090000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T17:55:17.8160000-03:00","Novo projeto recebido!","","⭐ (170)"
"1278564815102808175","Alura","2024-09-06T17:55:52.7080000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T17:56:36.0990000-03:00","Novo projeto recebido!","","⭐ (21)"
"1278564815102808175","Alura","2024-09-06T17:56:54.9420000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T17:57:01.2310000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T17:57:53.1370000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T17:58:42.2970000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T17:59:37.7790000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T18:02:04.3520000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T18:06:42.6900000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T18:08:42.7960000-03:00","Novo projeto recebido!","","⭐ (29)"
"1278564815102808175","Alura","2024-09-06T18:09:26.2420000-03:00","Novo projeto recebido!","","⭐ (18)"
"1278564815102808175","Alura","2024-09-06T18:09:53.0300000-03:00","Novo projeto recebido!","","⭐ (15)"
"1278564815102808175","Alura","2024-09-06T18:13:14.6350000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T18:15:06.5560000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T18:15:53.2270000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T18:17:31.9290000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T18:18:35.4770000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T18:20:56.5720000-03:00","Novo projeto recebido!","","⭐ (14)"
"1278564815102808175","Alura","2024-09-06T18:22:28.4030000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T18:24:13.9730000-03:00","Novo projeto recebido!","","⭐ (12)"
"1278564815102808175","Alura","2024-09-06T18:25:28.8610000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T18:29:21.8890000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T18:30:51.1700000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T18:32:51.7810000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T18:36:39.7570000-03:00","Novo projeto recebido!","","⭐ (13)"
"1278564815102808175","Alura","2024-09-06T18:37:12.9500000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T18:38:37.3140000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T18:40:50.3960000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T18:41:01.0830000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T18:41:13.7980000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T18:44:39.9880000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T18:46:45.9100000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T18:49:32.4480000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T18:49:58.3710000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T18:50:14.5930000-03:00","Novo projeto recebido!","","⭐ (6)"
"1278564815102808175","Alura","2024-09-06T18:52:44.5690000-03:00","Novo projeto recebido!","","⭐ (7)"
"1278564815102808175","Alura","2024-09-06T18:53:03.4830000-03:00","Novo projeto recebido!","","⭐ (23)"
"1278564815102808175","Alura","2024-09-06T18:54:38.9200000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T18:56:03.0330000-03:00","Novo projeto recebido!","","⭐ (76)"
"1278564815102808175","Alura","2024-09-06T18:58:29.6640000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:00:11.2770000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:00:44.0390000-03:00","Novo projeto recebido!","","⭐ (124)"
"1278564815102808175","Alura","2024-09-06T19:02:03.8380000-03:00","Novo projeto recebido!","","⭐ (47)"
"1278564815102808175","Alura","2024-09-06T19:09:03.4380000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:11:36.9470000-03:00","Novo projeto recebido!","","⭐ (11)"
"1278564815102808175","Alura","2024-09-06T19:13:06.4540000-03:00","Novo projeto recebido!","","⭐ (11)"
"1278564815102808175","Alura","2024-09-06T19:14:21.5650000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:14:22.2570000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:17:01.8090000-03:00","Novo projeto recebido!","","⭐ (29)"
"1278564815102808175","Alura","2024-09-06T19:18:16.5060000-03:00","Novo projeto recebido!","","⭐ (14)"
"1278564815102808175","Alura","2024-09-06T19:19:11.8500000-03:00","Novo projeto recebido!","","⭐ (19)"
"1278564815102808175","Alura","2024-09-06T19:19:36.1110000-03:00","Novo projeto recebido!","","⭐ (19)"
"1278564815102808175","Alura","2024-09-06T19:20:47.1940000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:23:02.9150000-03:00","Novo projeto recebido!","","⭐ (11)"
"1278564815102808175","Alura","2024-09-06T19:24:39.8700000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:25:02.4610000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:28:30.0490000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T19:28:45.5790000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T19:30:29.5570000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T19:31:53.3780000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:32:23.1950000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T19:33:12.6270000-03:00","Novo projeto recebido!","","⭐ (43)"
"1278564815102808175","Alura","2024-09-06T19:34:01.3320000-03:00","Novo projeto recebido!","","⭐ (94)"
"1278564815102808175","Alura","2024-09-06T19:36:02.7120000-03:00","Novo projeto recebido!","","⭐ (11)"
"1278564815102808175","Alura","2024-09-06T19:42:17.3310000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:43:59.0010000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:46:00.7800000-03:00","Novo projeto recebido!","","⭐ (11)"
"1278564815102808175","Alura","2024-09-06T19:46:27.8100000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T19:53:12.7320000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T19:56:45.9370000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T19:58:39.3880000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T19:59:09.6400000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T20:00:47.6440000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T20:01:49.9700000-03:00","Novo projeto recebido!","","⭐ (39)"
"1278564815102808175","Alura","2024-09-06T20:05:12.9890000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T20:06:30.8080000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T20:08:19.9510000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T20:17:56.0440000-03:00","Novo projeto recebido!","","⭐ (11)"
"1278564815102808175","Alura","2024-09-06T20:20:11.2830000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T20:20:36.4460000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T20:21:32.7600000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T20:23:08.3340000-03:00","Novo projeto recebido!","","⭐ (21)"
"1278564815102808175","Alura","2024-09-06T20:23:11.6690000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T20:23:12.7570000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T20:23:19.7220000-03:00","Novo projeto recebido!","","⭐ (17)"
"1278564815102808175","Alura","2024-09-06T20:25:23.5380000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T20:26:36.3680000-03:00","Novo projeto recebido!","","⭐ (8)"
"1278564815102808175","Alura","2024-09-06T20:27:15.3160000-03:00","Novo projeto recebido!","","⭐ (16)"
"1278564815102808175","Alura","2024-09-06T20:29:41.1610000-03:00","Novo projeto recebido!","","⭐ (33)"
"1278564815102808175","Alura","2024-09-06T20:36:48.1840000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T20:37:44.3760000-03:00","Novo projeto recebido!","","⭐ (9)"
"1278564815102808175","Alura","2024-09-06T20:38:24.9700000-03:00","Novo projeto recebido!","","⭐ (10)"
"1278564815102808175","Alura","2024-09-06T20:39:40.4920000-03:00","Novo projeto recebido!","","⭐ (10)"
